article_id,collected_at,published_at,source,title,url,summary,classified,category,event_tags,signal_type,sector,woomi_relevance,claude_rationale,access_limited,korean_summary
9c0c42a3c0dd,2026-09-04 13:03:01,2026-02-06 08:00:00,Player — Affinius Capital,Affinius Capital Provides $115M Refi for New NYC Multifamily Property - Commercial Observer,https://news.google.com/rss/articles/CBMiigFBVV95cUxOdzMtc3JGdWZhbkZ0aVFvZlJpb3BkUzVDbDg3aEFnUXBoT3hIMEExNUhGcFFldFRzOFcwVzE5WXIyQ2doX2ZWOU1pUWZMTUZiSDQ1X1RWMEtfNkVrMlcyM2ZKTzZHNVZkaFpFRjlzY3hmRG5QZlZZckpwNENXS3dfZUtxTFctdlpGa1E?oc=5,Affinius Capital Provides $115M Refi for New NYC Multifamily Property    Commercial Observer,False,,,,Student Housing,,,False,
246533110e07,2026-09-04 13:03:02,2026-02-02 08:00:00,Player — PCCP,"Lovett Industrial, PCCP Break Ground on 668,077 SF Project in Southeast Houston - REBusinessOnline",https://news.google.com/rss/articles/CBMiqwFBVV95cUxOQVdwVXJtWnhZNU1IRktTcE90d3Nyamc4Q2FmRTJGcjY0bWp3Um1oMmNqcnhUcGRfUkxVaFZNeWtTMDdTaDNYZXgtTkxENjAwa1JhQmIxNko2dVQ3NmlGbFpWZWhfWVpRUEg2VmliZ3hCa01WS1lmci1kZGdabFNyZkxNdndUNjg0di0yd00tR0F4Vk04dDlBTFlSbUpWclVXT1pRd3JXZldxVFk?oc=5,"Lovett Industrial, PCCP Break Ground on 668,077 SF Project in Southeast Houston    REBusinessOnline",False,,,,Student Housing,,,False,
43a39b29f160,2026-09-04 13:03:08,2026-02-12 08:00:00,Player — Blackstone,"Students, residents, and PESP staff tell UC regents how PE investments harm affordable housing - Private Equity Stakeholder Project PESP",https://news.google.com/rss/articles/CBMi8AFBVV95cUxQZk9naHROVUo0WUxWSTY5YmEtMkQ2V0NYNjB5YnVocWFwR0pYdF9hbW5WU0ZRQjlSdnlHVUxzamlETGlNa1BmTE41d0JKc21YWU15cVhadHBhTGk4US1JUmpVWnd0SWdWLVRXcl94NVE4QTRETjczT2dFMzVWSlQ0VnhSZ3k5eWNpSDBrRmRDY1BQdmxtYjhxVE1LandSbC1Hb2VkaExXVDZqcUtEZXk2NFpnTGJ0RGhObFF3Qm5MQmtPUnR6VU41dnI2SlZIZExOSHNYZGhsUFdQY2xsZTdMRS0xOFpyTTZNQkJwUU9KVTY?oc=5,"Students, residents, and PESP staff tell UC regents how PE investments harm affordable housing    Private Equity Stakeholder Project PESP",False,,,,Student Housing,,,False,
1bbfdc5e905d,2026-09-04 13:03:09,2026-02-14 08:00:00,Player — Brookfield,New $400M campus-style student housing to rise on landmark North Terrace corner - Glam Adelaide,https://news.google.com/rss/articles/CBMiqwFBVV95cUxOYjNxRDEzSjdZTTBBQ3FuNmdXdEhWV1VJd1R6aF9wR2ZkRVdMNFM4RDNsWnp4SFRISU5Mbm9rbUpBTVV3cFhRdlExZWJzMFE4aXR2dXpkS2RoTnpCcWRMYjY3RTNrRVBiMmx4VjNNNzg1N0Y5U1BseU81MzVyeEtYSktiQzgya1htOXZCY3hIa3dMWnBMMW5sWUNRUF82LXB6M3dwSi11QnpmT3M?oc=5,New $400M campus-style student housing to rise on landmark North Terrace corner    Glam Adelaide,False,,,,Student Housing,,,False,
734df03b4eb1,2026-09-04 13:03:09,2026-02-24 08:00:00,Player — Brookfield,Student accommodation provider buys site for maiden Adelaide project - realestatesource,https://news.google.com/rss/articles/CBMiqAFBVV95cUxPNzZfY1VuUlhMckppcXR5TDlyc0EzZVVVLXlfcXRnUnRzVUhaRHlrUng0bi1IVklxQ0hwbzJ2c3I4X1ZhRnB2dUVaR1hJQ1VfY0txMGtfM045QzJVaGpobWluTUlkcHpTQkk3NE1zbmRCZ0ZyWUh5LXg0SS1qelh5eEhfNWFVYTQteTA2TGRHekRYLURPT1VxeHI2b0NCdDFFaFNDY3BXMnQ?oc=5,Student accommodation provider buys site for maiden Adelaide project    realestatesource,False,,,,Student Housing,,,False,
7fc8d9be5398,2026-09-04 13:03:09,2026-02-24 08:00:00,Player — Brookfield,Back in session: Student accommodation market revived - CommercialRealEstate.com.au,https://news.google.com/rss/articles/CBMilAFBVV95cUxPeURReEQ1ckVLQWUyaTZlWnBNRk00bWlUX1dMQVhac0JzRjBxdGRaaHlhQUctTXc5aFNYMW9oSGFpLXFUbzNTSGp5MTlWV2xLWVNKdGFvcFRoamw5SVBJd2hqaVdLWWFSZndwVVpBcmNLNkNpVTdTNzIxbWw1S2lmWlVaMk5fZUs3MzVNZzU5QTJVb1dC?oc=5,Back in session: Student accommodation market revived    CommercialRealEstate.com.au,False,,,,Student Housing,,,False,
d96cccfb43c0,2026-09-04 21:03:52,2026-02-13 08:00:00,Player — Campus Apartments,Students weigh cost with convenience in search for off-campus housing - dailyuw.com,https://news.google.com/rss/articles/CBMirwFBVV95cUxNM2VpY1JMN0Y3TURod09wWXMyVW11WHItdzgwY3lLQmVFMlh6MHF4TnJDclVpV1BsRjBQLVd6b3JPbnVBTEQzSE8xbkM2bjJxQTA3VzJ3MFAxWGpMLU81NDVhWDFwSFk0SnQ0cFhJbXZSWFAyaklQcFNwWVJVVEFvb0hOb0JSTmhNYnRKOC1qU3A4cHpYNHg4ZXBDb2ZiOFhURUMxWHJSQjd2eFBiNkxZ?oc=5,Students weigh cost with convenience in search for off-campus housing    dailyuw.com,False,,,,Student Housing,,,False,
adf5a1aca494,2026-09-04 21:03:52,2026-02-24 08:00:00,Player — Campus Apartments,Bannockburn to be torn down - Inside UCR,https://news.google.com/rss/articles/CBMieEFVX3lxTFBSRXM2NHVFTzhjT2hnUzE2Ul92LXlVSHJ0VHBJX0RFRUtnSlprMHR1Y2ZVdGZBWGp4b2hlVTdjUXZYZ29kaVZ2NXppQ1NlbjR3VEk5OXQ5alJ0ZFJJMjQ2dDRST0diVkxPV0FiRlBjenBla0o3LWc1Vw?oc=5,Bannockburn to be torn down    Inside UCR,False,,,,Student Housing,,,False,
111c20fc971f,2026-09-04 21:03:55,2026-02-26 08:00:00,Player — Subtext,Lexington council approves 491-bed apartment complex near historic Black neighborhood - Lexington Herald Leader,https://news.google.com/rss/articles/CBMiaEFVX3lxTE5SMlZXM01lLUYyMkdlYlg3aERXeVE4R3hNR3dERDcwdDVvWUdVUTRCekhtUEdxRDhDQllleGdXR3pSb0VhQTVHMUhEak5CRVVYTlhaUXFhdDFuQ1NOdGc4Ui1ieHc5MjU00gFoQVVfeXFMUHBDQ200dm40RTNLbk5tNHdTc1Fkd0JmZGJBR3liTFdjTkd2Mkk4bERpV0c1NHNtby1OOEk4M0EzMHkwV0RRRHhmVXNwNzI5MzZfbktiYTRhc1pMQWJBZ0RPYzBGZkM4SU0?oc=5,Lexington council approves 491-bed apartment complex near historic Black neighborhood    Lexington Herald Leader,False,,,,Student Housing,,,False,
286c16829e61,2026-09-04 21:03:57,2026-02-04 08:00:00,Player — Up Campus,Canyon Partners Announces Financing for Student Housing Financing for Nova Tallahassee - Yield PRO,https://news.google.com/rss/articles/CBMiWkFVX3lxTE4zVkQweHB4bjJ3U2hwQy1tV0xxWG1WR2NEUVNoYmlHTkhqd2hkTTRvNDFnUGVuQ3RCUGliY0kteTVudW1kV3NnZE44cUpwRDZzRXluXy1hXzZNUQ?oc=5,Canyon Partners Announces Financing for Student Housing Financing for Nova Tallahassee    Yield PRO,False,,,,Student Housing,,,False,
fa549e442109,2026-09-04 21:04:02,2026-02-23 08:00:00,Player — Affinius Capital,Affinius Capital JV to Acquire Veris Residential for $3.4B - Multifamily Housing News,https://news.google.com/rss/articles/CBMinwFBVV95cUxNM1N4VHhtajlSZV9kNUdjakY4TmhJZTVBaEpYTkxrSFBObXYzZDNlLTUxNGlHWXBVWk02UzJIRWFTOFc0UG5IYlJjWVF3MXY4dzdQRkRDVEZZQ0FuRkFCUzRtcl91NDVxUEQzVlNyUHZIRGhna0xjTzQ3ck5EOGtjTmY3X3FWd2hfZ2E4SnJaTEtLbEpOdldGTVBydk9ZWXM?oc=5,Affinius Capital JV to Acquire Veris Residential for $3.4B    Multifamily Housing News,False,,,,Student Housing,,,False,
6e02a7a6c1dd,2026-09-04 21:04:02,2026-02-18 08:00:00,Player — Affinius Capital,"Affinius Capital, McDonald Property Complete Phase I of The HUB @ Ontario International Airport Logistics Park in California - REBusinessOnline",https://news.google.com/rss/articles/CBMi5gFBVV95cUxNQlc4YU94NG1iTjVab29qRktYMHBrMlROSUZxdjJPb3FYSm43OHZVbDg5ZUVlMFoxVFJyYUhRQVJPejR4aE01X084RzBuV0pMeWpKMERhQkYwWEUwSm5BeFdOcHlpYUVuai1yWFFJRjVMbU4wc2dPS0tJcms2c0NWUDZqZ2MxaUxaOE9YOGdndmlaQzU2X0dJSS1fQUVOTWxYb1V6RTQ0YjZFWmlTWGg3aEpNYjZseHNIak5JaXpVS2xydWRpNHNSdHpwVmZiZUY2Rzkwci0zczRVRDNfMGx2Wk5BTEl0Zw?oc=5,"Affinius Capital, McDonald Property Complete Phase I of The HUB @ Ontario International Airport Logistics Park in California    REBusinessOnline",False,,,,Student Housing,,,False,
04c1830a13fb,2026-09-04 21:04:03,2026-02-05 08:00:00,Player — PCCP,"PCCP, Hutensky Capital Partners Buy 690,000 SF Streets of Woodfield Shopping Center in Metro Chicago - REBusinessOnline",https://news.google.com/rss/articles/CBMixwFBVV95cUxNLVVzNFBpUzlONlduRWNaRVBmeDRLUjdqc1MyWjFhdmhMRDN6NVdnZ2tXd3ZHbkx2ODUwaFBwMnBfNV9JZTI2cUcxZkVic3ZMX2I4ZnFyYk5vNEI5eGlvUHZoQkNNcGxXTVp4cGt6OE44WG5pbTJZSC1ZcmxRZjV3WVlKQjdfNnQ5ek40TUFsdGpxRTUwb3BJQVM2XzlaMGE2b1BBRWhTeEluTnZVMV8tdlpGY2xGRkhvY0lZN214YTVCejJTSWlz?oc=5,"PCCP, Hutensky Capital Partners Buy 690,000 SF Streets of Woodfield Shopping Center in Metro Chicago    REBusinessOnline",False,,,,Student Housing,,,False,
