article_id,collected_at,published_at,source,title,url,summary,classified,category,event_tags,signal_type,sector,woomi_relevance,claude_rationale,access_limited,korean_summary
bbd87457648e,2026-09-04 13:02:50,2026-01-24 08:00:00,Player — Asset Living,"Trollinger, West End under new ownership after days of silence - Elon News Network",https://news.google.com/rss/articles/CBMirgFBVV95cUxNemhlRlV5SGNvQUlaVkJQV0RtM1B5RmJVLWRxbk9oZTNWYTRxRi0xMnZvVG5HUlJzTkY4eWdSd3lMNmJjalRXTGR4clhGTG1yNlZYTjdBUjk0bC1FaDBFUEUtSW53VlJXeEVZQ2ZpMWVKcHpMT3dMZjJPclFKTVNiQktnQnNoTzVKYTd1ZkRiUzI1NkdQc09kYl83dG9xUW1rTmg5T3didTdFSHJ3OGc?oc=5,"Trollinger, West End under new ownership after days of silence    Elon News Network",False,,,,Student Housing,,,False,
78a1324b4bde,2026-09-04 13:02:51,2026-01-20 08:00:00,Player — Subtext,"Subtext Proposes Student Housing Development Near UM at 6504 S.W. 57th Ave, South Miami, Florida - Florida YIMBY",https://news.google.com/rss/articles/CBMiywFBVV95cUxOTE9TMGdKZUFqWXNtTGZ4bmRUZURjbHBHcUJGcERMaUJlMHk2ZjJId3BNbXFXTGVlZ0tEeUJYQmVkc1AyLWNfV1VEdkdoa19OWk5ia1JjYkRseGgwVkU0ZHAxZUp6blF0T0Z2QjlrUncxcFhLZlFQcjJvbkNldlpLSWxaTHExOXdocjlnTjdKWC16NW9vNVV6Skp0Z1NCZFRNaElQRVN6UERSN0IxQjlKaUltdG54a2EwRjhHNVJyT19iSWxkaDBlS09CTQ?oc=5,"Subtext Proposes Student Housing Development Near UM at 6504 S.W. 57th Ave, South Miami, Florida    Florida YIMBY",False,,,,Student Housing,,,False,
0e9ff6fe1e5d,2026-09-04 13:02:51,2026-01-23 08:00:00,Player — Subtext,Construction begins on $160M student housing building near Texas A&M - therealdeal.com,https://news.google.com/rss/articles/CBMirAFBVV95cUxQYi02T1VudXFySWNfRXljQTFVaFlERWRuTkN6OWpnaWpZemFlb2h4RlEyZXE4VG1nU1VodEFNNUgtb1RrZkJncjA1YzdWQjBtOXNsMGU0emJBc2FmU2lIWEFtZDV3UmNGV011N3ZUNkJ5ZkxXZV9kejBKdzY0LXphdnF2Y0puYkoxcnNtOEh2RnZBbzhHMFd6NjdkaDF1WUFGeUJLTnFWcUYyYkxO?oc=5,Construction begins on $160M student housing building near Texas A&M    therealdeal.com,False,,,,Student Housing,,,False,
969ae75873c6,2026-09-04 13:02:51,2026-01-02 08:00:00,Player — Subtext,Student housing could rise near University of Miami - The Business Journals,https://news.google.com/rss/articles/CBMinAFBVV95cUxQU2pRRzJhX1NsWHl6bERkNFBmNUFUX0JSVC1GVWhBLUtTbTBNQi1sWjlwZXNLTEs5Tkptd1ViTW5laGRpQXNtY1YtMHJManUzekRtS21VMkNGRGJmWExhUmdKWHIyWjg3Q1Njd01xb25PZGlfTFd4UHM5XzY5YWdSbV9SQ01IdU1DOGNQQkd5R1V5YU1aeW5Lc2VnczE?oc=5,Student housing could rise near University of Miami    The Business Journals,False,,,,Student Housing,,,False,
f0a68a2809e7,2026-09-04 13:02:51,2026-01-16 08:00:00,Player — Subtext,Subtext celebrates groundbreaking of VERVE College Station near Texas A&M - REJournals,https://news.google.com/rss/articles/CBMinAFBVV95cUxOUjF4RG03dVJQcUhFckl5YTVhOHRjTUFZeV9RakpfSEdqaU56UUozSmlORXlmWkt3bEVHZ1Y4S2xGWURnaWI3MFJ6SEJsYlNnR05STzZ5OFpKWEE2OGlhLTAzOWdmYTc4ZTg0X1VvbXF6S3lPM3BGcVNWOTNpLVpTaXpRclQyZjRNaG53amVBR2lNUzNFNGp5UTJUQTc?oc=5,Subtext celebrates groundbreaking of VERVE College Station near Texas A&M    REJournals,False,,,,Student Housing,,,False,
5544f3bf1ac3,2026-09-04 13:02:51,2026-01-26 08:00:00,Player — Subtext,St. Louis firm drops plans for major multifamily redevelopment in central Oakland - The Business Journals,https://news.google.com/rss/articles/CBMipwFBVV95cUxObWN1NklpY1lnWEozUVlDczlLTDE0U1c5S3NSUXlPUFBNRlNiMEJCU2pZOXpCMkp2aEpjRkFyVndQeDZKQS1wakthU25mTGliOHA0ellnMk5PaUxjeVAwdEpXa2RGMkw3TGxlOFJQYVMyeVhjdnl3a0FtaWdINXdJM1RxaXVrc25aT0JLclhia19sMmQ0NW9hREdrdnd5OEJoUG0yRFhfaw?oc=5,St. Louis firm drops plans for major multifamily redevelopment in central Oakland    The Business Journals,False,,,,Student Housing,,,False,
74882c047bb4,2026-09-04 13:02:51,2026-01-21 08:00:00,Player — Subtext,21-story student high-rise breaks ground near Texas A&M University amid growing trend - The Business Journals,https://news.google.com/rss/articles/CBMilwFBVV95cUxNYWJjM3hkS0t0YldNdE5DdEZsSGIxYUU1ZGIyVkhLNzhmVkxoVVZiNjNEVnREVkdsVDdudmlaOW1yOHlOeWQ1STBVU1F6c0NRdjBDcjdabjU1OXVOV3l4RUpUR3dldlVhUW5NY1dweHZQR2R6bm1aUllma05xTkMyZkl4N3plVU9NNkxMdThuNkl5cFVZbWlR?oc=5,21-story student high-rise breaks ground near Texas A&M University amid growing trend    The Business Journals,False,,,,Student Housing,,,False,
a7a4105196e8,2026-09-04 13:02:52,2026-01-14 08:00:00,Player — LV Collective,Harrison Street JV Builds Student Housing Project - Multifamily Housing News,https://news.google.com/rss/articles/CBMiiwFBVV95cUxNdHFXY2liQkZQZHZhdktTX0E1bldKRW5DcHNqQkVWT2pNcGxobXBfbFNKU0E1M29wZGR3ZFo1R19obE1kZU1JYkRJZXNVekQ2T1dsUWFnY3dUdkZLQ2hlVW5SOTJaLXlVczVTRFp0R2ZncjlWUTFvNlBrY0RDLS04NWJfQmp1WHIzMHlv?oc=5,Harrison Street JV Builds Student Housing Project    Multifamily Housing News,False,,,,Student Housing,,,False,
e82cdcb42b17,2026-09-04 13:02:52,2026-01-13 08:00:00,Player — LV Collective,"LV Collective, Harrison Street to Break Ground on 862-Bed Student Housing Development Near Virginia Tech - REBusinessOnline",https://news.google.com/rss/articles/CBMizgFBVV95cUxPekJMM1U5ZTBXRlhFWE9yNHRSZDQxaXA2OG8zMTNkRGtRa2lmTXIxdE5tTUtCOXFQWFBCWmZNNzd6NFY2aTlLLWRZR0loNVdBLWJLWE9VQWZyclZTTzFCeXRQeDhZQ0xzZFZfbnVpSERGMFFVYTIzbG1RUkd2MS1rWUJNWHp4d3dmNmpyVWZ2VEJIbnlsVXFlampvXy11NE9wWkw4Vmw2QWRjS05QWXBWSTNnRUVtSUtkWGEybjhSYWozUTVnWEJmY3VVa3o3UQ?oc=5,"LV Collective, Harrison Street to Break Ground on 862-Bed Student Housing Development Near Virginia Tech    REBusinessOnline",False,,,,Student Housing,,,False,
8df79c75604d,2026-09-04 13:03:00,2026-01-07 08:00:00,Player — Hawkins Way Capital,TF Cornerstone’s LIC multifamily leads November’s outer-borough loans - therealdeal.com,https://news.google.com/rss/articles/CBMinwFBVV95cUxONDctR2Z0ZDdhYjhscDI3ZThGT3hhNDFuV1dPQkRVVnIxeHhDT21KXzJMalR6OU5QZU9ZdGhsVG9DUUhMWFBfUzlmLUpqZWxEeFViSFRqaW9Oc0lmZWh6a25SaEViY2E2TXlXNmpIMVdURGduSWcwbGxITVhjZjg1WEhmemU2SkdBZ3Q4LUs1Z2dKcEVDYTBMckRYaEJPaVU?oc=5,TF Cornerstone’s LIC multifamily leads November’s outer-borough loans    therealdeal.com,False,,,,Student Housing,,,False,
d74fd0ac0b38,2026-09-04 13:03:02,2026-01-20 08:00:00,Player — PCCP,Joint Venture Acquires 204-Unit Livery Modern Apartments in the Minneapolis CBD - Yield PRO,https://news.google.com/rss/articles/CBMiZEFVX3lxTE9pa3ViOTRYNlRYVlVZVjNsb2I2S21HUlJoSGdsZFR1aTZFNVdzdUtxSjk4YTMydnlXc1E5cDI3SktmbV9EakVVaEtKYjkwdUVpSlgydE5FdFVvZElXeTBVQWpBcGg?oc=5,Joint Venture Acquires 204-Unit Livery Modern Apartments in the Minneapolis CBD    Yield PRO,False,,,,Student Housing,,,False,
4aa1a1a53147,2026-09-04 13:03:04,2026-01-23 08:00:00,Player — Nuveen,Nuveen Sets Up JV To Take Advantage Of Student Volatility - Bisnow,https://news.google.com/rss/articles/CBMizAFBVV95cUxQeFZReXRWLUk4bk5CbmJHS1paWDh5WXhvUERJTlpIVl84Q0hGYXk1cllsRkk5MFR1b0JWUzlOVk81dWxpQktsSUNRMmo0a1JVVHlSR0VyaVJsQlBWMWUzVDQ5V2tNdnJfdUMybjBiemYzMml5NERkdjFad1BzSmc2czRUT0s2UEhubUIxb2hfUFU1Mmlya3ZSaVlMcjFWQUh6ZlRHWS1PdlJqSmdJN21ac2FpT3dSYUt0cU9URHJxYXlERHNrSGtsRVFCLWk?oc=5,Nuveen Sets Up JV To Take Advantage Of Student Volatility    Bisnow,False,,,,Student Housing,,,False,
61814cf0f48b,2026-09-04 13:03:04,2026-01-21 08:00:00,Player — Nuveen,"News - Exclusive: mystery buyer of 1,300 student homes unmasked - Inside Housing Living",https://news.google.com/rss/articles/CBMiogFBVV95cUxQU2wzandFQWxnSjlDRDczT3JWQzd6Z3ZfdExLWE8tcmpycDV1SnNDall6ZDFDZExmNm5GX1RNVzBsTW5EM0lzaDVqQk1XaXpmQTR5SGdQYnhldE1oSGtTSWxfUWJ2WlY5eFNGNFpCYUNLaUs0ZTBDZkEtTm80RXFoN2RhSi1PVVNvZWxJS0duSXJyaENnWndWSlNRUXI2bUpueWc?oc=5,"News - Exclusive: mystery buyer of 1,300 student homes unmasked    Inside Housing Living",False,,,,Student Housing,,,False,
dae46d43f18c,2026-09-04 13:03:04,2026-01-30 08:00:00,Player — Nuveen,News - UK and European investor duo buy 393-bed student scheme in Belfast - Inside Housing Living,https://news.google.com/rss/articles/CBMisgFBVV95cUxPbjRYQU82anIxU2RBX2hyNl9KV1E0bHdNZVd5Q0VlRW9kWUxJd2lNSGxyNEZfek5tR1hvOHhkbDBOUUtqbEVkU2d6QVlibDNWcHU4eEZXNGZSbWN2SEV3WGN1NThVOGY2dDlVRnRySFpmQ2tTTUxlMGcxUjRkM1BOUGpZYnJFYjhKbXlTekpZVHJRMzdmMWJtemVOd2JpNHBDVTdPaWVYR001d3pZbnNmc3dn?oc=5,News - UK and European investor duo buy 393-bed student scheme in Belfast    Inside Housing Living,False,,,,Student Housing,,,False,
9a8a2479a2f9,2026-09-04 13:03:07,2026-01-27 08:00:00,Player — Kayne Anderson Real Estate,"Kayne Anderson Real Estate, Mill Creek Residential to build Modera Allston - bostonagentmagazine.com",https://news.google.com/rss/articles/CBMicEFVX3lxTE0yRGd5WXJCaDBzZzZWcTRWZ2VUVFBXU1p6aWFBcTRXZ2dfLUZ1YnhYR0JJQVNWdHFBWTFqS0ZpNGdpZFlrMy1EYnpOX2x6cGtFX3d6VnBnaGw1NGNLWDFWak5tcUdPYU5RRXMtdW0zZ0s?oc=5,"Kayne Anderson Real Estate, Mill Creek Residential to build Modera Allston    bostonagentmagazine.com",False,,,,Student Housing,,,False,
fa87d002fdd0,2026-09-04 13:03:09,2026-01-29 08:00:00,Player — Brookfield,"European student housing deals hits €10.5bn in 2025, as investors eye sector - IPE Real Assets",https://news.google.com/rss/articles/CBMivwFBVV95cUxNNVQ4SjA5NU1lX0NYYjFJTUE0b3cxcHJQcG5JMVdhdHdUeXFPVnYwN2hkNVNjaUw4SE5PZEY2bGNHek5JVm5HZzBxT1p5SVhHeThEZkI1VHlaM2k3TVRXUHhLc0N1bWRSb1RrWGhkdlNNblJHUGVIMUtVWEtobVBqNml5Z0JjcW5DVloweVkwdnVSR1JqajZXOXdhaFpxRnFVdmNBUG9BN2dhekJzaTc3OUFJLWFlUzhjQi14YWphOA?oc=5,"European student housing deals hits €10.5bn in 2025, as investors eye sector    IPE Real Assets",False,,,,Student Housing,,,False,
a9cfe656c65c,2026-09-04 13:34:38,2026-01-27 08:00:00,Player — The Dinerstein Companies,"Exclusive: Sares Regis, Dinerstein Trade 325 Units in Dallas - Multifamily Housing News",https://news.google.com/rss/articles/CBMilwFBVV95cUxQOXpXTjgxQkNyaFZndWM2cWNaX2FCRG1oODZwSWkzT0RKeU1heUg4NW94U0x1WC1CS1BvSkhlcDd6eDZZMm80V3hoSjBBWDlPZzdpNTVZZXFYdzB3V0t1cnEzM3pCS3lZRnhFNTFUaW85NEQyZ1VSZWI2aW4ydUR5VW5DOENNWTBGaVlnc3c3QlFYdHBKODF3?oc=5,"Exclusive: Sares Regis, Dinerstein Trade 325 Units in Dallas    Multifamily Housing News",False,,,,Student Housing,,,False,
0fb0e7d931b8,2026-09-04 13:34:51,2026-01-16 08:00:00,Player — Student Quarters,"Henderson Park, Student Quarters acquire 528-bed student housing community - Institutional Real Estate, Inc.",https://news.google.com/rss/articles/CBMinAFBVV95cUxPdU5iODlvSHFqa2JZLUFlbGdJMjJvUDRoQVBUYTBzRXRTUEpWX21ORmJyUHpPcjJpVVJvRUt5Z0JkLVJFVWEtSHV6N3lPaVpNUjFhcHpxMmNkbHdPVTBNRWlrV29JRGZvd1dTOE1hZTV6b2dsemVQbmFlUlBiR09PTm1zdDA0WGs0YWRuSUNlZkcxa0pPbk1WSzByYUo?oc=5,"Henderson Park, Student Quarters acquire 528-bed student housing community    Institutional Real Estate, Inc.",False,,,,Student Housing,,,False,
99d49cd1ccfd,2026-09-04 21:03:51,2026-01-20 08:00:00,Player — Student Quarters,Henderson Park and Student Quarters Acquire 528-bed Student Housing Community The Thompson - Yield PRO,https://news.google.com/rss/articles/CBMiVEFVX3lxTE01a2tZWldsdXRCQTFNbGx4R0NWRjNNeVdIRFYxRmlFUmpUZ0dqYU1OUGtydVNVbVNDNWc4YnVteDBxbHA4c3RCRHMxSFZyUDBTTjJ6aQ?oc=5,Henderson Park and Student Quarters Acquire 528-bed Student Housing Community The Thompson    Yield PRO,False,,,,Student Housing,,,False,
50647c29a502,2026-09-04 21:03:55,2026-01-30 08:00:00,Player — Subtext,"After past denial, Lexington planning commission OKs smaller student apartment plan - Lexington Herald Leader",https://news.google.com/rss/articles/CBMiaEFVX3lxTE92QVQ1c2RTNWNjV2Fkem11MGpLazFlbVBmZGt3SVE3NmpwbTFUbG5EUmEzWnhRcmY2SF9RaTBSanM4YlFVX2NJMFB0d3RjZ2llY3JmZ2RaUHhTSmk4ajBieXhqcWRZWHdu0gFoQVVfeXFMUFgtMVk4b2h5T0FubDI4bFBmSkNQVHlQMllnZmRmWHNSa1hNWWxnSkhuNHJDSFV6QUkwOThybFcwWFVOakhFUWhDelNJMi1NbmYyZjBRVnpnT0JpSjFsM0wzZVJ3SXJ6SWk?oc=5,"After past denial, Lexington planning commission OKs smaller student apartment plan    Lexington Herald Leader",False,,,,Student Housing,,,False,
af6905d69d8b,2026-09-04 21:03:55,2026-01-18 08:00:00,Player — Subtext,Student housing could rise near University of Miami - The Business Journals,https://news.google.com/rss/articles/CBMirAFBVV95cUxQb21fQ24wLUFIU1hYTFNNMWZRZ2otR1ZTMWZBVXJ1X0kyV0FHNGduSHQyZWJlMDJDZU9xZF9oWHJlU3dpZXRTMVd4d3dMVXotMWdRUXE4RENXUHBBeXVGcVNneEhCbVRhNzREWHE1Rnp4dlk3S1NwNmtNWkpyVTZna2RmcTkxUExvaDdHMEJJbVo1TWZJWDdfZlg3LWdBc2VjY2VsVFZuX01UNjli?oc=5,Student housing could rise near University of Miami    The Business Journals,False,,,,Student Housing,,,False,
4161df51c534,2026-09-04 21:04:04,2026-01-21 08:00:00,Player — Nuveen,US giant mulls €350m Spanish student housing portfolio purchase - Green Street News,https://news.google.com/rss/articles/CBMiogFBVV95cUxPVEVxV1VTSUhzdU9HUWltM2ZhdFBQUjZCSk1GSzh6aE45QmJQYk1MbkZiNU8zTjRlMmZLek9qWUx0R1pmOVJYdUQya3c0N1Q2di1pclhzeDlnTENzaEgwZFNCbzRDOWVVemxaQS1rLVNwcVNjNC1lNjVkd0ZnRHVsakJvdjVNSWRSSmtzNnNqSzdIcWJaSWxSTWowMERwNm9BR1E?oc=5,US giant mulls €350m Spanish student housing portfolio purchase    Green Street News,False,,,,Student Housing,,,False,
